Sample_number,Waterbody_name,Beach_name,Beach_access_num,Latitude,Longitude,Collection_date,Collection_time,MC-LR_conc,Total_cyano_cell_count,Microcystis_mcyE,Anabaena_mcyE,Planktothrix_mcyE,Sample_type,Water_description_additional,Turbidity,Color,Water_temp,Wind_direction,Rainfall_24h_bool,Rainfall_24h_mm,EOB,Year,Month,Day
M181368,Pigeon Lake,Ma-Me-O - 6th Street,9621608.0,52.974094,-113.964537,2018-08-14,11:15:00,0.63,115409.0,,,,Composite,,Slight,Colourless,15.5,SE,False,0,Particles in water,2018,8,14
M181366,Pigeon Lake,Ma-Me-O - 6th Street,9621608.0,52.974094,-113.964537,2018-08-21,12:45:00,0.68,88479.0,,,,Composite,,Slight,Brown,17.1,No wind,False,0,Particles in water,2018,8,21
M181362,Pigeon Lake,Ma-Me-O - 6th Street,9621608.0,52.974094,-113.964537,2018-08-28,,,348541.0,,,,,,,,,,,,,2018,8,28
M181106,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-05-29,13:30:00,0.11,0.0,,,,Composite,,Clear,Colourless,11.3,W,False,0,No evidence,2018,5,29
M181104,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-06-05,08:39:00,<0.10,0.0,,,,Composite,,Clear,Colourless,11.0,NE,True,2,No evidence,2018,6,5
M181108,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-06-19,08:30:00,<0.10,2535014.0,,,,Composite,,Clear,Colourless,15.0,No wind,False,0,No evidence,2018,6,19
M181110,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-06-26,10:02:00,0.1,15823.0,,,,Composite,,Clear,Colourless,19.0,No wind,False,0,No evidence,2018,6,26
M181112,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-07-03,08:54:00,0.1,50633.0,,,,Composite,,Moderate,Colourless,15.0,SE,True,2,No evidence,2018,7,3
M181114,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-07-11,06:53:00,0.12,1664810.0,,,,Composite,,Slight,Colourless,17.0,SE,False,0,No evidence,2018,7,11
M181116,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-07-17,09:00:00,<0.10,42380.0,,,,Composite,,Slight,Brown,20.0,No wind,False,0,Particles in water,2018,7,17
M181118,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-07-24,08:30:00,0.12,49492.0,,,,Composite,,Slight,Colourless,18.0,SE,False,0,Particles in water,2018,7,24
M181120,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-07-31,09:06:00,0.13,137261.0,,,,Composite,,Slight,Brown,20.0,NE,True,2,Particles in water,2018,7,31
M181122,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-08-07,09:47:00,0.51,13295.0,,,,Composite,,Clear,Colourless,20.0,SE,False,0,Particles in water,2018,8,7
M181124,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-08-14,09:57:00,0.35,2743.0,,,,Composite,,Slight,Colourless,20.0,SE,False,0,No evidence,2018,8,14
M181128,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-08-21,10:23:00,0.43,158883.0,,,,Composite,,Slight,Colourless,20.0,SE,False,0,Particles in water,2018,8,21
M181130,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2018-08-28,,,24235.0,,,,,,,,,,,,,2018,8,28
M181135,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-06-05,10:00:00,0.1,0.0,,,,Composite,,Clear,Colourless,17.0,NE,True,2,No evidence,2018,6,5
M181133,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-06-19,10:10:00,<0.10,5615032.0,,,,Composite,,Clear,Colourless,14.0,NE,False,0,No evidence,2018,6,19
M181129,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-06-26,11:01:00,<0.10,90717.0,,,,Composite,,Clear,Colourless,19.0,NE,False,0,No evidence,2018,6,26
M181127,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-07-03,10:44:00,<0.10,75949.0,,,,Composite,,Clear,Colourless,16.0,SE,True,2,No evidence,2018,7,3
M181125,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-07-11,09:54:00,<0.10,374303.0,,,,Composite,,Clear,Colourless,20.0,SE,False,0,Particles in water,2018,7,11
M181123,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-07-17,09:45:00,<0.10,124957.0,,,,Composite,,Slight,Brown,21.0,No wind,False,0,Particles in water,2018,7,17
M181119,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-07-24,09:44:00,0.11,4072.0,,,,Composite,,Clear,Colourless,18.0,SE,False,0,Particles in water,2018,7,24
M181121,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-07-31,10:23:00,0.12,13066.0,,,,Composite,,Slight,Brown,20.0,NE,True,2,Scums on surface,2018,7,31
M181117,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-08-07,10:46:00,0.3,5127.0,,,,Composite,,Clear,Colourless,20.0,No wind,False,0,No evidence,2018,8,7
M181115,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-08-14,11:15:00,0.65,18209.0,,,,Composite,,Slight,Colourless,20.0,SE,False,0,Particles in water,2018,8,14
M181113,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-08-21,11:43:00,0.4,29381.0,,,,Composite,,Clear,Colourless,19.0,No wind,False,0,No evidence,2018,8,21
M181111,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2018-08-28,,,103956.0,,,,,,,,,,,,,2018,8,28
M181057,Pine Coulee Reservoir,Pine Coulee SE Beach,8823573.0,50.121816,-113.747921,2018-08-27,11:30:00,0.4,0.0,,,,Composite,,Moderate,Brown,17.0,N,True,0.6,Particles in water,2018,8,27
M181207,Shiningbank Lake,Shiningbank Lake Campground - Beach,9020073.0,53.86475,-116.034,2018-08-10,10:45:00,0.23,182415.0,,,,Composite,Blue-green algae observed at the shore,Clear,Green,20.0,SW,False,0,Scums on surface,2018,8,10
M181206,Shiningbank Lake,Shiningbank Lake Day Use Beach,9013404.0,53.851284,-116.041855,2018-08-10,11:10:00,0.26,18480.0,,,,Composite,Blue-green algae noted,Slight,Green,20.0,SW,False,0,Scums on surface,2018,8,10
M181292,Stoney (Siler) Lake,Stoney (Siler) Lake Municipal Beach,9240014.0,53.865406,-111.082565,2018-06-26,11:20:00,3.75,19831.0,,,,Grab,,Clear,Colourless,17.0,SW,False,0,Particles in water,2018,6,26
M181369,Stoney (Siler) Lake,Stoney (Siler) Lake Municipal Beach,9240014.0,53.865406,-111.082565,2018-06-26,11:20:00,4.56,21308.0,,,,Grab,,Clear,Colourless,17.0,SW,False,0,Particles in water,2018,6,26
M181371,Stoney (Siler) Lake,Stoney (Siler) Lake Municipal Beach,9240014.0,53.865406,-111.082565,2018-06-26,11:20:00,3.24,13080.0,,,,Grab,,Clear,Colourless,17.0,SW,False,0,Particles in water,2018,6,26
M181370,Stoney (Siler) Lake,Stoney (Siler) Lake Rodeo Association Beach,8825310.0,53.852154,-111.074883,2018-06-26,11:40:00,3.44,23059.0,,,,Grab,,Slight,Green,17.0,SW,False,0,Particles in water,2018,6,26
M181148,Sylvan Lake,Sylvan Lake Park Beach,9601442.0,52.314696,-114.087925,2018-06-05,11:00:00,0.11,0.0,,,,Composite,,Clear,Colourless,9.0,W,False,0,No evidence,2018,6,5
M181141,Sylvan Lake,Sylvan Lake Park Beach,9601442.0,52.314696,-114.087925,2018-06-19,11:00:00,0.12,654.0,,,,Composite,,Clear,Colourless,13.0,N,False,0,Particles in water,2018,6,19
M181143,Sylvan Lake,Sylvan Lake Park Beach,9601442.0,52.314696,-114.087925,2018-07-03,11:00:00,0.12,39557.0,,,,Composite,Very windy,Clear,Green,15.0,N,True,1,No evidence,2018,7,3
M181418,Sylvan Lake,Sylvan Lake Park Beach,9601442.0,52.314696,-114.087925,2018-07-17,11:00:00,0.11,3734.0,,,,Composite,,Slight,Green,27.0,N,False,0,No evidence,2018,7,17
M181399,Sylvan Lake,Sylvan Lake Park Beach,9601442.0,52.314696,-114.087925,2018-07-31,11:00:00,0.11,0.0,,,,Composite,,Clear,Green,20.0,N,True,<1,No evidence,2018,7,31
M181406,Sylvan Lake,Sylvan Lake Park Beach,9601442.0,52.314696,-114.087925,2018-08-21,11:30:00,<0.10,0.0,,,,Composite,,Clear,Colourless,21.0,N,False,0,No evidence,2018,8,21
M181058,Twin Valley Reservoir,Twin Valley Reservoir - Boat Launch,8823574.0,50.236548,-113.402522,2018-08-20,11:30:00,7.94,781.0,,,,Composite,Haze due to smoke from B.C. fires,Slight,Green,16.0,NW,False,0,Scums on surface,2018,8,20
M191212,Bangs Lake,,,54.158824,-111.030642,2019-07-18,14:25:00,<0.10,167656.0,,,,Composite,,Moderate,Green,18.0,SW,True,19,Particles in water,2019,7,18
M191267,Bangs Lake,,,54.158824,-111.030642,2019-07-18,14:25:00,<0.10,121505.0,,,,Grab,,Moderate,Green,18.0,SW,True,19,Particles in water,2019,7,18
M191320,Bear Lake,Campground Beach,9011737.0,55.269105,-118.97496,2019-07-23,13:00:00,4.42,55209.0,,,,Composite,Green/blue colour,Moderate,Other,18.0,NW,True,2,Streaks on surface,2019,7,23
M191321,Bear Lake,Bear Lake Bible Camp,9010199.0,55.267422,-118.966291,2019-07-23,13:40:00,8.46,7066.0,,,,Composite,Green/blue colour,Moderate,Other,18.0,NW,True,2,Streaks on surface,2019,7,23
M191342,Cold Lake,Marina,,54.465346,-110.170802,2019-07-23,11:45:00,<0.10,1617.0,,,,Composite,,Slight,Green,21.0,NE,False,0,Scums on surface,2019,7,23
M191343,Cold Lake,Marina,,54.465346,-110.170802,2019-07-24,10:00:00,,479076.0,,,,Composite,,Moderate,Green,21.0,,False,0,,2019,7,24
M191201,Floatingstone Lake,Floatingstone Lake Recreation Area,9601752.0,54.213171,-111.626071,2019-08-12,13:55:00,14.53,260597.0,,,,Grab,,Moderate,Green,21.0,No wind,False,0,Streaks on surface,2019,8,12
M191123,Heritage Lake,Heritage Lake,9011520.0,53.79787,-113.664297,2019-05-22,09:57:00,0.18,7421.0,,,,Composite,,Clear,Green,,No wind,False,0,No evidence,2019,5,22
M191124,Heritage Lake,Heritage Lake,9011520.0,53.79787,-113.664297,2019-05-29,09:15:00,1,2960.0,,,,Composite,,Slight,Brown,,SW,False,0,No evidence,2019,5,29
M191125,Heritage Lake,Heritage Lake,9011520.0,53.79787,-113.664297,2019-06-03,09:45:00,3.96,1126.0,,,,Composite,Green/brown colour,Moderate,Other,7.0,N,False,0,No evidence,2019,6,3
M191126,Heritage Lake,Heritage Lake,9011520.0,53.79787,-113.664297,2019-06-10,09:18:00,5.18,901.0,,,,Composite,,Slight,Colourless,15.1,SW,True,18.8,No evidence,2019,6,10
M191129,Heritage Lake,Heritage Lake,9011520.0,53.79787,-113.664297,2019-06-17,09:20:00,4.59,1651.0,,,,Composite,,Slight,Brown,20.6,S,False,0,No evidence,2019,6,17
M191127,Heritage Lake,Heritage Lake,9011520.0,53.79787,-113.664297,2019-06-26,09:28:00,5.31,7016.0,,,,Composite,,Slight,Colourless,18.1,W,True,3,No evidence,2019,6,26
M191128,Heritage Lake,Heritage Lake,9011520.0,53.79787,-113.664297,2019-07-03,09:30:00,2.83,670.0,,,,Composite,,Slight,Colourless,17.9,NW,True,1,No evidence,2019,7,3
M191130,Heritage Lake,Heritage Lake,9011520.0,53.79787,-113.664297,2019-07-08,09:30:00,3.21,7500.0,,,,Composite,,Slight,Brown,18.8,N,True,7,No evidence,2019,7,8
M191318,Islet Lake,Islet Lake Estates,,53.452553,-112.829306,2019-07-09,09:35:00,20.31,15459.0,,,,Grab,Accumulation of suspected blue-green algae at canoe dock,Moderate,Green,14.4,N,False,0,Scums on surface,2019,7,9
M191319,Islet Lake,Islet Lake Estates,,53.452553,-112.829306,2019-07-09,09:35:00,0.74,33508.0,,,,Grab,Accumulation of suspected blue-green algae at canoe dock,Moderate,Green,14.4,N,False,0,Scums on surface,2019,7,9
M191347,Islet Lake,Islet Lake Estates,,53.452553,-112.829306,2019-09-09,13:55:00,0.17,898.0,,,,Grab,,Slight,Brown,15.7,E,True,3,No evidence,2019,9,9
M191348,Islet Lake,Islet Lake Estates,,53.452553,-112.829306,2019-09-09,13:55:00,0.15,11976.0,,,,Grab,,Slight,Brown,15.7,E,True,3,No evidence,2019,9,9
M191148,Jackfish Lake (Parkland County),Public Beach Area,9610366.0,53.484905,-114.229306,2019-08-14,11:00:00,0.13,6168.0,,,,Composite,Observed green particles floating through water column,Slight,Green,19.9,NW,False,0,Particles in water,2019,8,14
M191273,Lac La Biche,McArthur Beach,9411695.0,54.775067,-111.972138,2019-06-11,10:15:00,0.1,0.0,,,,Composite,Green to clear colour,Slight,Green,14.0,S ,True,2.4,No evidence,2019,6,11
M191275,Lac La Biche,McArthur Beach,9411695.0,54.775067,-111.972138,2019-06-18,09:57:00,0.1,0.0,,,,Composite,,Clear,Green,15.0,SE,False,0,No evidence,2019,6,18
M191277,Lac La Biche,McArthur Beach,9411695.0,54.775067,-111.972138,2019-06-25,10:10:00,<0.10,800.0,,,,Composite,,Moderate,Green,14.0,NW,False,0,No evidence,2019,6,25
M191278,Lac La Biche,McArthur Beach,9411695.0,54.775067,-111.972138,2019-07-09,10:04:00,0.12,90202.0,,,,Composite,,Total,Brown,13.0,S,False,0,No evidence,2019,7,9
M191279,Lac La Biche,McArthur Beach,9411695.0,54.775067,-111.972138,2019-07-16,09:50:00,<0.10,147989.0,,,,Composite,,Moderate,Green,20.0,S,False,0,Scums on surface,2019,7,16
M191281,Lac La Biche,McArthur Beach,9411695.0,54.775067,-111.972138,2019-07-23,09:35:00,<0.10,1916.0,,,,Composite,Strong smell,Moderate,Green,20.1,SE,False,0,Scums on surface,2019,7,23
M191283,Lac La Biche,McArthur Beach,9411695.0,54.775067,-111.972138,2019-07-30,10:28:00,0.11,24551.0,,,,Composite,,Moderate,Green,21.0,W,False,0,No evidence,2019,7,30
M191287,Lac La Biche,McArthur Beach,9411695.0,54.775067,-111.972138,2019-08-13,09:30:00,<0.10,22815.0,,,,Composite,Water was clear; water level was high; smelly and suspended particles present; currently drizzling and cloudy outside,Clear,Green,18.0,SW,True,3,Particles in water,2019,8,13
M191280,Lac La Biche,McArthur Beach,9411695.0,54.775067,-111.972138,2019-08-20,09:20:00,1.14,66467.0,,,,Composite,,Slight,Green,23.0,SE,False,0,Particles in water,2019,8,20
M191216,Lesser Slave Lake,Devonshire Beach/Lesser Slave Lake Provincial Park - Handi-Area,9071014.0,55.33459,-114.750888,2019-08-07,12:15:00,0.14,5928.0,,,,Grab,Report of blue-green algae about 4 km from the shore; water appears muddy,Clear,Brown,18.0,SE,False,0,No evidence,2019,8,7
M191213,Minnie Lake,East Beach,9622425.0,54.279986,-111.098327,2019-05-14,12:45:00,54.94,231667.0,,,,Grab,Shoreline covered with pink/brown scum,Total,Other,12.0,NW,False,0,Scums on surface,2019,5,14
M191269,Minnie Lake,East Beach,9622425.0,54.279986,-111.098327,2019-05-14,12:45:00,4.17,128677.0,,,,Composite,Shoreline covered with pink/brown scum,Total,Other,12.0,NW,False,0,Scums on surface,2019,5,14
M191261,Minnie Lake,East Beach,9622425.0,54.279986,-111.098327,2019-05-30,12:30:00,0.35,114.0,,,,Composite,,Clear,Colourless,18.6,NE,False,0,No evidence,2019,5,30
M191211,Minnie Lake,East Beach,9622425.0,54.279986,-111.098327,2019-07-11,13:45:00,2.71,26257.0,,,,Composite,,Moderate,Other,20.0,NE,False,0,Particles in water,2019,7,11
M191001,Minnie Lake,West Beach,8825420.0,54.2786,-111.103919,2019-03-21,15:00:00,201.23,163645.0,,,,Composite,A member of the public drilled into the ice at the lake and noticed the pink solution (pink colour to water),Total,Other,,SW,False,0,Particles in water,2019,3,21
M191214,Minnie Lake,West Beach,8825420.0,54.2786,-111.103919,2019-05-14,13:25:00,5.67,95328.0,,,,Composite,Shoreline was covered with brown/pink scum,Moderate,Other,14.0,NE,False,0,Scums on surface,2019,5,14
M191265,Minnie Lake,West Beach,8825420.0,54.2786,-111.103919,2019-05-14,13:25:00,139.16,528113.0,,,,Grab,Shoreline was covered with brown/pink scum,Moderate,Other,14.0,NE,False,0,Scums on surface,2019,5,14
M191215,Minnie Lake,West Beach,8825420.0,54.2786,-111.103919,2019-05-30,13:00:00,0.37,1687.0,,,,Composite,,Clear,Colourless,18.6,NE,False,0,No evidence,2019,5,30
M191210,Minnie Lake,West Beach,8825420.0,54.2786,-111.103919,2019-07-11,13:25:00,2.52,17754.0,,,,Composite,,Moderate,Other,20.0,NW,False,0,Particles in water,2019,7,11
M191262,Moose Lake,Moose Lake East (Vezeau),9622236.0,54.257543,-110.82804,2019-08-14,08:50:00,4.89,15688.0,,,,Composite,,Slight,Green,20.0,NW,True,1.6,Scums on surface,2019,8,14
M191344,Moose Lake,Moose Lake East (Vezeau),9622236.0,54.257543,-110.82804,2019-08-19,09:00:00,14.68,34610.0,,,,Composite,,Slight,Green,17.0,No wind,False,0,Scums on surface,2019,8,19
M191349,Moose Lake,Moose Lake East (Vezeau),9622236.0,54.257543,-110.82804,2019-09-03,13:30:00,1.4,56886.0,,,,Composite,,Slight,Green,21.0,E,False,0,No evidence,2019,9,3
M191056,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-05-28,14:30:00,0.13,0.0,,,,Composite,Algae and birds on beach,Slight,Colourless,11.0,No wind,False,0,No evidence,2019,5,28
M191069,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-06-04,09:30:00,<0.10,0.0,,,,Composite,,Moderate,Brown,11.0,NW,False,0,Particles in water,2019,6,4
M191057,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-06-11,11:00:00,0.1,0.0,,,,Composite,,Slight,Green,11.0,W,True,2,Particles in water,2019,6,11
M191059,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-06-18,09:20:00,<0.10,0.0,,,,Composite,,Slight,Green,15.0,No wind,True,<1,No evidence,2019,6,18
M191062,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-06-25,09:05:00,<0.10,3845.0,,,,Composite,,Slight,Green,16.0,NW,True,<5,No evidence,2019,6,25
M191060,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-07-02,10:30:00,<0.10,6502.0,,,,Composite,,Clear,Colourless,11.0,SW,True,5,No evidence,2019,7,2
M191063,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-07-09,10:30:00,0.12,0.0,,,,Composite,Prevailing winds 25 km/hr,Moderate,Brown,11.0,NW,True,>3,No evidence,2019,7,9
M191064,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-07-16,11:35:00,<0.10,3200.0,,,,Composite,Sign of algae particles 50 cm approximately,Slight,Colourless,14.0,SW,True,2,Particles in water,2019,7,16
M191068,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-07-23,10:50:00,<0.10,7366.0,,,,Composite,More weed growth than Zeiner; streaks on surface; green particles,Clear,Green,19.0,NW,False,0,Streaks on surface,2019,7,23
M191066,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-07-30,10:22:00,0.12,7364.0,,,,Composite,Partial cloud,Slight,Green,18.5,SW,False,0,Particles in water,2019,7,30
M191065,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-08-06,10:15:00,0.1,4192.0,,,,Composite,,Total,Brown,19.0,NW,True,2,Particles in water,2019,8,6
M191067,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-08-13,10:35:00,<0.10,23094.0,,,,Composite,Signs of algae more significant at site #1 due to wind & waves; wind 20-30 km/hr; no white caps,Slight,Green,17.0,W,True,>3,Particles in water,2019,8,13
M191061,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-08-20,10:10:00,0.14,18259.0,,,,Composite,,Total,Brown,18.0,E,False,0,Streaks on surface,2019,8,20
M191033,Pigeon Lake,Pigeon Lake Provincial Park,9180123.0,53.026787,-114.126792,2019-08-27,10:00:00,0.1,15356.0,,,,Composite,Sunny,Clear,Colourless,16.0,W,False,0,Particles in water,2019,8,27
M191055,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-06-04,09:10:00,<0.10,501.0,,,,Composite,Lots of birds on beach,Slight,Green,11.0,NW,False,0,No evidence,2019,6,4
M191058,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-06-11,10:20:00,<0.10,1942.0,,,,Composite,South end of beach - fecal odour,Clear,Brown,13.0,W,True,>2,Particles in water,2019,6,11
M191044,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-06-18,10:30:00,<0.10,8711.0,,,,Composite,,Slight,Green,20.0,NE,True,<1,Particles in water,2019,6,18
M191045,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-06-25,10:20:00,<0.10,0.0,,,,Composite,,Slight,Green,17.0,NW,True,5,Particles in water,2019,6,25
M191047,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-07-02,10:35:00,<0.10,502.0,,,,Composite,,Clear,Colourless,11.0,SW,True,5,No evidence,2019,7,2
M191043,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-07-09,09:55:00,<0.10,0.0,,,,Composite,"Number of gulls on beach (75); number of white front, Canadian goose (50)",Clear,Colourless,12.0,N,True,>3,No evidence,2019,7,9
M191052,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-07-16,11:00:00,<0.10,0.0,,,,Composite,,Clear,Colourless,12.0,SW,True,2,No evidence,2019,7,16
M191051,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-07-23,10:15:00,<0.10,659.0,,,,Composite,Additional algae particles and weed growth; more than yearly rate of terns or gulls than average,Clear,Brown,18.0,N,False,0,Particles in water,2019,7,23
M191049,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-07-30,09:40:00,0.12,14012.0,,,,Composite,Migratory bird feces on beach,Slight,Brown,18.0,W,False,0,Particles in water,2019,7,30
M191050,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-08-06,11:30:00,0.12,17126.0,,,,Composite,Wind speed 25-35 km/hr,Moderate,Brown,19.0,N,True,>2,Particles in water,2019,8,6
M191048,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-08-13,09:40:00,<0.10,12155.0,,,,Composite,Signs of bird feces on beach; slow progression of algae growth,Clear,Green,18.0,W,True,1 to 4,Particles in water,2019,8,13
M191046,Pigeon Lake,Zeiner Park,9180135.0,53.062174,-114.165139,2019-08-20,09:23:00,0.13,79169.0,,,,Composite,Gulls on beach & 2 Canadian geese; less sign of Canadian geese feces,Total,Brown,19.0,,False,0,Particles in water,2019,8,20
